,Year,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
5385,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Female,F,35.0,113059.0,31
5386,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Male,M,31.0,107307.0,28.9
5387,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Female,F,435.0,836709.0,52
5388,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Male,M,373.0,840314.0,44.4
5389,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,31.0,239804.0,12.9
5390,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,21.0,213977.0,9.8
5391,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Female,F,14.0,98292.0,Unreliable
5392,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Male,M,20.0,111780.0,17.9
5393,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Female,F,514.0,1276450.0,40.3
5394,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Male,M,396.0,1306980.0,30.3
5395,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,27.0,171119.0,15.8
5396,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,44.0,149120.0,29.5
5397,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Black or African American,2054-5,Female,F,18.0,26245.0,Unreliable
5398,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Black or African American,2054-5,Male,M,20.0,28530.0,70.1
5399,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Female,F,43.0,222996.0,19.3
5400,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Male,M,61.0,258215.0,23.6
5412,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Female,F,85.0,195031.0,43.6
5413,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Male,M,65.0,195201.0,33.3
5414,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,35.0,363830.0,9.6
5415,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,49.0,351754.0,13.9
5416,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Female,F,177.0,544054.0,32.5
5417,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Male,M,125.0,565403.0,22.1
5418,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Female,F,35.0,123656.0,28.3
5419,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Male,M,36.0,121790.0,29.6
5424,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Female,F,77.0,135921.0,56.7
5425,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Male,M,59.0,138789.0,42.5
5438,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Female,F,158.0,369884.0,42.7
5439,2015,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Male,M,104.0,364635.0,28.5
5444,2015,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Female,F,16.0,438695.0,Unreliable
5445,2015,Emphysema (J43),GR113-084,Contra Costa,6013.0,White,2106-3,Male,M,11.0,384967.0,Unreliable
5446,2015,Emphysema (J43),GR113-084,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,12.0,766423.0,Unreliable
5447,2015,Emphysema (J43),GR113-084,Los Angeles,6037.0,White,2106-3,Female,F,51.0,3693376.0,1.4
5448,2015,Emphysema (J43),GR113-084,Los Angeles,6037.0,White,2106-3,Male,M,36.0,3689462.0,1
5449,2015,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Female,F,20.0,1191675.0,1.7
5450,2015,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Male,M,18.0,1182468.0,Unreliable
5452,2015,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Female,F,13.0,968380.0,Unreliable
5453,2015,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Male,M,16.0,966935.0,Unreliable
5454,2015,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Female,F,16.0,510528.0,Unreliable
5455,2015,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Male,M,15.0,492882.0,Unreliable
5456,2015,Emphysema (J43),GR113-084,San Bernardino,6071.0,White,2106-3,Male,M,11.0,840314.0,Unreliable
5457,2015,Emphysema (J43),GR113-084,San Diego,6073.0,White,2106-3,Female,F,21.0,1276450.0,1.6
5458,2015,Emphysema (J43),GR113-084,San Diego,6073.0,White,2106-3,Male,M,23.0,1306980.0,1.8
5459,2015,Emphysema (J43),GR113-084,Santa Clara,6085.0,White,2106-3,Female,F,10.0,544054.0,Unreliable
5461,2015,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,Black or African American,2054-5,Male,M,18.0,465915.0,Unreliable
5462,2015,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,White,2106-3,Female,F,45.0,3693376.0,1.2
5463,2015,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,White,2106-3,Male,M,23.0,3689462.0,0.6
5464,2015,Asthma (J45-J46),GR113-085,Riverside,6065.0,White,2106-3,Female,F,11.0,968380.0,Unreliable
5465,2015,Asthma (J45-J46),GR113-085,San Diego,6073.0,White,2106-3,Female,F,12.0,1276450.0,Unreliable
5466,2015,Asthma (J45-J46),GR113-085,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,11.0,363830.0,Unreliable
5467,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,29.0,273107.0,10.6
5468,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,29.0,251175.0,11.5
5469,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Female,F,46.0,111239.0,41.4
5470,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Male,M,33.0,100303.0,32.9
5471,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Female,F,148.0,438695.0,33.7
5472,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Male,M,124.0,440228.0,28.2
5480,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Asian or Pacific Islander,A-PI,Male,M,11.0,101076.0,Unreliable
5481,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Black or African American,2054-5,Female,F,17.0,63635.0,Unreliable
5482,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Black or African American,2054-5,Male,M,15.0,56650.0,Unreliable
5483,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,White,2106-3,Female,F,170.0,393717.0,43.2
5484,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,White,2106-3,Male,M,127.0,384967.0,33
5489,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Female,F,132.0,383859.0,34.4
5490,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Male,M,112.0,383063.0,29.2
5491,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Female,F,27.0,58795.0,45.9
5492,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Male,M,33.0,58552.0,56.4
5493,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Female,F,23.0,81142.0,28.3
5494,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Male,M,23.0,82073.0,28
5495,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,White,2106-3,Female,F,178.0,361578.0,49.2
5496,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,White,2106-3,Male,M,156.0,381233.0,40.9
5501,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,116.0,863808.0,13.4
5502,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,163.0,766423.0,21.3
5503,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Black or African American,2054-5,Female,F,172.0,516597.0,33.3
5504,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Black or African American,2054-5,Male,M,174.0,465915.0,37.3
5505,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,White,2106-3,Female,F,1122.0,3693376.0,30.4
5506,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,White,2106-3,Male,M,992.0,3689462.0,26.9
5521,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,21.0,354856.0,5.9
5522,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,44.0,322362.0,13.6
5523,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,White,2106-3,Female,F,483.0,1191675.0,40.5
5524,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,White,2106-3,Male,M,339.0,1182468.0,28.7
5528,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Asian or Pacific Islander,A-PI,Male,M,14.0,88385.0,Unreliable
5529,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Black or African American,2054-5,Female,F,23.0,92552.0,24.9
5530,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Black or African American,2054-5,Male,M,18.0,92690.0,Unreliable
5531,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,White,2106-3,Female,F,501.0,968380.0,51.7
5532,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,White,2106-3,Male,M,458.0,966935.0,47.4
5533,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,11.0,145000.0,Unreliable
5534,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,25.0,134445.0,18.6
5535,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Black or African American,2054-5,Female,F,20.0,96185.0,20.8
5536,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Black or African American,2054-5,Male,M,13.0,92258.0,Unreliable
5537,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,White,2106-3,Female,F,279.0,510528.0,54.6
5538,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,White,2106-3,Male,M,207.0,492882.0,42
5540,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Asian or Pacific Islander,A-PI,Female,F,10.0,93264.0,Unreliable
5541,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Asian or Pacific Islander,A-PI,Male,M,10.0,85221.0,Unreliable
5542,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Black or African American,2054-5,Female,F,31.0,113059.0,27.4
5543,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Black or African American,2054-5,Male,M,27.0,107307.0,25.2
5544,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,White,2106-3,Female,F,419.0,836709.0,50.1
5545,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,White,2106-3,Male,M,357.0,840314.0,42.5
5546,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,26.0,239804.0,10.8
5547,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,21.0,213977.0,9.8
5548,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Black or African American,2054-5,Female,F,12.0,98292.0,Unreliable
5549,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Black or African American,2054-5,Male,M,16.0,111780.0,Unreliable
5550,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,White,2106-3,Female,F,480.0,1276450.0,37.6
5551,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,White,2106-3,Male,M,369.0,1306980.0,28.2
5552,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,23.0,171119.0,13.4
5553,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,44.0,149120.0,29.5
5554,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Black or African American,2054-5,Female,F,16.0,26245.0,Unreliable
5555,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Black or African American,2054-5,Male,M,18.0,28530.0,Unreliable
5556,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,White,2106-3,Female,F,36.0,222996.0,16.1
5557,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,White,2106-3,Male,M,57.0,258215.0,22.1
5568,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Barbara,6083.0,White,2106-3,Female,F,77.0,195031.0,39.5
5569,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Barbara,6083.0,White,2106-3,Male,M,58.0,195201.0,29.7
5570,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,24.0,363830.0,6.6
5571,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,44.0,351754.0,12.5
5572,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,White,2106-3,Female,F,159.0,544054.0,29.2
5573,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,White,2106-3,Male,M,113.0,565403.0,20
5574,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Cruz,6087.0,White,2106-3,Female,F,29.0,123656.0,23.5
5575,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Cruz,6087.0,White,2106-3,Male,M,32.0,121790.0,26.3
5580,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Solano,6095.0,White,2106-3,Female,F,68.0,135921.0,50
5581,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Solano,6095.0,White,2106-3,Male,M,51.0,138789.0,36.7
5594,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Ventura,6111.0,White,2106-3,Female,F,143.0,369884.0,38.7
5595,2015,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Ventura,6111.0,White,2106-3,Male,M,97.0,364635.0,26.6
5600,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,19.0,273107.0,Unreliable
5601,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,14.0,251175.0,Unreliable
5602,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Black or African American,2054-5,Female,F,15.0,111239.0,Unreliable
5603,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Black or African American,2054-5,Male,M,11.0,100303.0,Unreliable
5604,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,White,2106-3,Female,F,57.0,438695.0,13
5605,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,White,2106-3,Male,M,50.0,440228.0,11.4
5608,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Contra Costa,6013.0,White,2106-3,Female,F,71.0,393717.0,18
5609,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Contra Costa,6013.0,White,2106-3,Male,M,68.0,384967.0,17.7
5611,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Fresno,6019.0,White,2106-3,Female,F,40.0,383859.0,10.4
5612,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Fresno,6019.0,White,2106-3,Male,M,28.0,383063.0,7.3
5613,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Kern,6029.0,White,2106-3,Female,F,15.0,361578.0,Unreliable
5614,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Kern,6029.0,White,2106-3,Male,M,14.0,381233.0,Unreliable
5615,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Los Angeles,6037.0,White,2106-3,Male,M,12.0,3689462.0,Unreliable
5619,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Orange,6059.0,White,2106-3,Female,F,28.0,1191675.0,2.3
5620,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Orange,6059.0,White,2106-3,Male,M,28.0,1182468.0,2.4
5623,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Riverside,6065.0,White,2106-3,Male,M,14.0,966935.0,Unreliable
5624,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,10.0,145000.0,Unreliable
5625,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Sacramento,6067.0,White,2106-3,Female,F,63.0,510528.0,12.3
5626,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Sacramento,6067.0,White,2106-3,Male,M,60.0,492882.0,12.2
5627,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Bernardino,6071.0,White,2106-3,Female,F,18.0,836709.0,Unreliable
5628,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Bernardino,6071.0,White,2106-3,Male,M,33.0,840314.0,3.9
5629,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Diego,6073.0,White,2106-3,Female,F,64.0,1276450.0,5
5630,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Diego,6073.0,White,2106-3,Male,M,101.0,1306980.0,7.7
5631,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,10.0,171119.0,Unreliable
5632,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Francisco,6075.0,White,2106-3,Female,F,10.0,222996.0,Unreliable
5633,2015,Pneumonitis due to solids and liquids (J69),GR113-088,San Francisco,6075.0,White,2106-3,Male,M,14.0,258215.0,Unreliable
5639,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Santa Barbara,6083.0,White,2106-3,Female,F,14.0,195031.0,Unreliable
5640,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Santa Barbara,6083.0,White,2106-3,Male,M,32.0,195201.0,16.4
5641,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,13.0,351754.0,Unreliable
5642,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Santa Clara,6085.0,White,2106-3,Female,F,13.0,544054.0,Unreliable
5643,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Santa Clara,6085.0,White,2106-3,Male,M,24.0,565403.0,4.2
5644,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Santa Cruz,6087.0,White,2106-3,Female,F,10.0,123656.0,Unreliable
5646,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Solano,6095.0,White,2106-3,Female,F,12.0,135921.0,Unreliable
5647,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Solano,6095.0,White,2106-3,Male,M,12.0,138789.0,Unreliable
5653,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Ventura,6111.0,White,2106-3,Female,F,17.0,369884.0,Unreliable
5654,2015,Pneumonitis due to solids and liquids (J69),GR113-088,Ventura,6111.0,White,2106-3,Male,M,24.0,364635.0,6.6
5655,2015,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,11.0,273107.0,Unreliable
5656,2015,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,15.0,251175.0,Unreliable
5657,2015,"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)",GR113-089,Alameda,6001.0,White,2106-3,Female,F,39.0,438695.0,8.9
