,Unnamed: 0,Year,ICD-10 113 Cause List,ICD-10 113 Cause List Code,County,County Code,Race,Race Code,Gender,Gender Code,Deaths,Population,Crude Rate
1450,2434,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Humboldt,6023.0,White,2106-3,Male,M,38.0,59382.0,64
1451,2435,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Female,F,13.0,78049.0,Unreliable
1452,2436,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Imperial,6025.0,White,2106-3,Male,M,21.0,79682.0,26.4
1453,2437,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Female,F,209.0,344297.0,60.7
1454,2438,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Kern,6029.0,White,2106-3,Male,M,164.0,366371.0,44.8
1455,2443,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,102.0,789365.0,12.9
1456,2444,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,154.0,701348.0,22
1457,2445,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Female,F,146.0,513727.0,28.4
1458,2446,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,Black or African American,2054-5,Male,M,168.0,457003.0,36.8
1459,2447,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,White,2106-3,Female,F,1221.0,3592325.0,34
1460,2448,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Los Angeles,6037.0,White,2106-3,Male,M,970.0,3595144.0,27
1461,2463,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,16.0,305152.0,Unreliable
1462,2464,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,44.0,279153.0,15.8
1463,2465,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Female,F,520.0,1163832.0,44.7
1464,2466,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Orange,6059.0,White,2106-3,Male,M,331.0,1154476.0,28.7
1465,2470,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Asian or Pacific Islander,A-PI,Male,M,12.0,76476.0,Unreliable
1466,2471,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Female,F,23.0,83911.0,27.4
1467,2472,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,Black or African American,2054-5,Male,M,14.0,84014.0,Unreliable
1468,2473,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Female,F,454.0,907888.0,50
1469,2474,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Riverside,6065.0,White,2106-3,Male,M,410.0,905329.0,45.3
1470,2475,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,16.0,126633.0,Unreliable
1471,2476,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,32.0,117670.0,27.2
1472,2477,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Female,F,21.0,90263.0,23.3
1473,2478,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,Black or African American,2054-5,Male,M,22.0,86672.0,25.4
1474,2479,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Female,F,296.0,492672.0,60.1
1475,2480,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Sacramento,6067.0,White,2106-3,Male,M,244.0,476412.0,51.2
1476,2482,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Asian or Pacific Islander,A-PI,Male,M,11.0,75200.0,Unreliable
1477,2483,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Female,F,22.0,109387.0,20.1
1478,2484,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,Black or African American,2054-5,Male,M,21.0,103353.0,20.3
1479,2485,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Female,F,407.0,807942.0,50.4
1480,2486,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Bernardino,6071.0,White,2106-3,Male,M,370.0,808392.0,45.8
1481,2487,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,16.0,209811.0,Unreliable
1482,2488,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,29.0,188060.0,15.4
1483,2489,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Female,F,16.0,92171.0,Unreliable
1484,2490,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,Black or African American,2054-5,Male,M,17.0,102424.0,Unreliable
1485,2491,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Female,F,547.0,1215400.0,45
1486,2492,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Diego,6073.0,White,2106-3,Male,M,435.0,1237941.0,35.1
1487,2493,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,16.0,152499.0,Unreliable
1488,2494,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,43.0,132775.0,32.4
1489,2495,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,Black or African American,2054-5,Male,M,12.0,28986.0,Unreliable
1490,2496,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Female,F,47.0,212970.0,22.1
1491,2497,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,San Francisco,6075.0,White,2106-3,Male,M,74.0,241853.0,30.6
1492,2508,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Female,F,77.0,186698.0,41.2
1493,2509,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Barbara,6083.0,White,2106-3,Male,M,62.0,187873.0,33
1494,2510,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,23.0,312423.0,7.4
1495,2511,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,26.0,298889.0,8.7
1496,2512,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Female,F,193.0,532299.0,36.3
1497,2513,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Clara,6085.0,White,2106-3,Male,M,164.0,549707.0,29.8
1498,2514,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Female,F,36.0,118660.0,30.3
1499,2515,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Santa Cruz,6087.0,White,2106-3,Male,M,33.0,118474.0,27.9
1500,2520,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,Asian or Pacific Islander,A-PI,Male,M,10.0,35023.0,Unreliable
1501,2521,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,Black or African American,2054-5,Female,F,11.0,35165.0,Unreliable
1502,2522,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Female,F,72.0,129084.0,55.8
1503,2523,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Solano,6095.0,White,2106-3,Male,M,70.0,131796.0,53.1
1504,2536,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Female,F,154.0,359932.0,42.8
1505,2537,2010,Chronic lower respiratory diseases (J40-J47),GR113-082,Ventura,6111.0,White,2106-3,Male,M,103.0,357841.0,28.8
1506,2542,2010,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Female,F,18.0,416083.0,Unreliable
1507,2543,2010,Emphysema (J43),GR113-084,Alameda,6001.0,White,2106-3,Male,M,13.0,417290.0,Unreliable
1508,2544,2010,Emphysema (J43),GR113-084,Contra Costa,6013.0,White,2106-3,Male,M,13.0,369049.0,Unreliable
1509,2545,2010,Emphysema (J43),GR113-084,Kern,6029.0,White,2106-3,Male,M,14.0,366371.0,Unreliable
1510,2546,2010,Emphysema (J43),GR113-084,Los Angeles,6037.0,White,2106-3,Female,F,66.0,3592325.0,1.8
1511,2547,2010,Emphysema (J43),GR113-084,Los Angeles,6037.0,White,2106-3,Male,M,56.0,3595144.0,1.6
1512,2548,2010,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Female,F,44.0,1163832.0,3.8
1513,2549,2010,Emphysema (J43),GR113-084,Orange,6059.0,White,2106-3,Male,M,35.0,1154476.0,3
1514,2550,2010,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Female,F,25.0,907888.0,2.8
1515,2551,2010,Emphysema (J43),GR113-084,Riverside,6065.0,White,2106-3,Male,M,20.0,905329.0,2.2
1516,2552,2010,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Female,F,26.0,492672.0,5.3
1517,2553,2010,Emphysema (J43),GR113-084,Sacramento,6067.0,White,2106-3,Male,M,16.0,476412.0,Unreliable
1518,2554,2010,Emphysema (J43),GR113-084,San Bernardino,6071.0,White,2106-3,Female,F,21.0,807942.0,2.6
1519,2555,2010,Emphysema (J43),GR113-084,San Bernardino,6071.0,White,2106-3,Male,M,19.0,808392.0,Unreliable
1520,2556,2010,Emphysema (J43),GR113-084,San Diego,6073.0,White,2106-3,Female,F,31.0,1215400.0,2.6
1521,2557,2010,Emphysema (J43),GR113-084,San Diego,6073.0,White,2106-3,Male,M,32.0,1237941.0,2.6
1522,2559,2010,Emphysema (J43),GR113-084,Santa Barbara,6083.0,White,2106-3,Female,F,10.0,186698.0,Unreliable
1523,2560,2010,Emphysema (J43),GR113-084,Santa Clara,6085.0,White,2106-3,Male,M,24.0,549707.0,4.4
1524,2563,2010,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,11.0,701348.0,Unreliable
1525,2564,2010,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,Black or African American,2054-5,Female,F,16.0,513727.0,Unreliable
1526,2565,2010,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,White,2106-3,Female,F,53.0,3592325.0,1.5
1527,2566,2010,Asthma (J45-J46),GR113-085,Los Angeles,6037.0,White,2106-3,Male,M,17.0,3595144.0,Unreliable
1528,2567,2010,Asthma (J45-J46),GR113-085,Orange,6059.0,White,2106-3,Female,F,15.0,1163832.0,Unreliable
1529,2568,2010,Asthma (J45-J46),GR113-085,Sacramento,6067.0,White,2106-3,Female,F,11.0,492672.0,Unreliable
1530,2569,2010,Asthma (J45-J46),GR113-085,San Bernardino,6071.0,White,2106-3,Female,F,11.0,807942.0,Unreliable
1531,2570,2010,Asthma (J45-J46),GR113-085,San Bernardino,6071.0,White,2106-3,Male,M,10.0,808392.0,Unreliable
1532,2571,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Female,F,18.0,228929.0,Unreliable
1533,2572,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,19.0,211159.0,Unreliable
1534,2573,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Female,F,27.0,113551.0,23.8
1535,2574,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,Black or African American,2054-5,Male,M,24.0,100934.0,23.8
1536,2575,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Female,F,142.0,416083.0,34.1
1537,2576,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Alameda,6001.0,White,2106-3,Male,M,112.0,417290.0,26.8
1538,2583,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Black or African American,2054-5,Female,F,13.0,59975.0,Unreliable
1539,2584,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,Black or African American,2054-5,Male,M,10.0,52370.0,Unreliable
1540,2585,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,White,2106-3,Female,F,181.0,377905.0,47.9
1541,2586,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Contra Costa,6013.0,White,2106-3,Male,M,124.0,369049.0,33.6
1542,2589,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Female,F,130.0,368224.0,35.3
1543,2590,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Fresno,6019.0,White,2106-3,Male,M,105.0,368207.0,28.5
1544,2591,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Female,F,40.0,58874.0,67.9
1545,2592,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Humboldt,6023.0,White,2106-3,Male,M,32.0,59382.0,53.9
1546,2593,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Female,F,11.0,78049.0,Unreliable
1547,2594,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Imperial,6025.0,White,2106-3,Male,M,21.0,79682.0,26.4
1548,2595,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,White,2106-3,Female,F,195.0,344297.0,56.6
1549,2596,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Kern,6029.0,White,2106-3,Male,M,146.0,366371.0,39.9
1550,2601,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Female,F,89.0,789365.0,11.3
1551,2602,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Asian or Pacific Islander,A-PI,Male,M,137.0,701348.0,19.5
1552,2603,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Black or African American,2054-5,Female,F,125.0,513727.0,24.3
1553,2604,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,Black or African American,2054-5,Male,M,153.0,457003.0,33.5
1554,2605,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,White,2106-3,Female,F,1094.0,3592325.0,30.5
1555,2606,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Los Angeles,6037.0,White,2106-3,Male,M,891.0,3595144.0,24.8
1556,2621,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,Asian or Pacific Islander,A-PI,Female,F,15.0,305152.0,Unreliable
1557,2622,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,Asian or Pacific Islander,A-PI,Male,M,36.0,279153.0,12.9
1558,2623,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,White,2106-3,Female,F,460.0,1163832.0,39.5
1559,2624,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Orange,6059.0,White,2106-3,Male,M,291.0,1154476.0,25.2
1560,2628,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Black or African American,2054-5,Female,F,22.0,83911.0,26.2
1561,2629,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,Black or African American,2054-5,Male,M,11.0,84014.0,Unreliable
1562,2630,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,White,2106-3,Female,F,420.0,907888.0,46.3
1563,2631,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Riverside,6065.0,White,2106-3,Male,M,387.0,905329.0,42.7
1564,2632,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Female,F,16.0,126633.0,Unreliable
1565,2633,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Asian or Pacific Islander,A-PI,Male,M,27.0,117670.0,22.9
1566,2634,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Black or African American,2054-5,Female,F,19.0,90263.0,Unreliable
1567,2635,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,Black or African American,2054-5,Male,M,18.0,86672.0,Unreliable
1568,2636,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,White,2106-3,Female,F,256.0,492672.0,52
1569,2637,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Sacramento,6067.0,White,2106-3,Male,M,222.0,476412.0,46.6
1570,2638,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Asian or Pacific Islander,A-PI,Male,M,10.0,75200.0,Unreliable
1571,2639,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Black or African American,2054-5,Female,F,15.0,109387.0,Unreliable
1572,2640,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,Black or African American,2054-5,Male,M,18.0,103353.0,Unreliable
1573,2641,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,White,2106-3,Female,F,374.0,807942.0,46.3
1574,2642,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Bernardino,6071.0,White,2106-3,Male,M,340.0,808392.0,42.1
1575,2643,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Asian or Pacific Islander,A-PI,Female,F,15.0,209811.0,Unreliable
1576,2644,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Asian or Pacific Islander,A-PI,Male,M,23.0,188060.0,12.2
1577,2645,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Black or African American,2054-5,Female,F,11.0,92171.0,Unreliable
1578,2646,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,Black or African American,2054-5,Male,M,14.0,102424.0,Unreliable
1579,2647,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,White,2106-3,Female,F,502.0,1215400.0,41.3
1580,2648,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Diego,6073.0,White,2106-3,Male,M,400.0,1237941.0,32.3
1581,2649,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Female,F,13.0,152499.0,Unreliable
1582,2650,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Asian or Pacific Islander,A-PI,Male,M,43.0,132775.0,32.4
1583,2651,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,Black or African American,2054-5,Male,M,10.0,28986.0,Unreliable
1584,2652,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,White,2106-3,Female,F,44.0,212970.0,20.7
1585,2653,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,San Francisco,6075.0,White,2106-3,Male,M,63.0,241853.0,26
1586,2663,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Barbara,6083.0,White,2106-3,Female,F,64.0,186698.0,34.3
1587,2664,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Barbara,6083.0,White,2106-3,Male,M,55.0,187873.0,29.3
1588,2665,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Female,F,18.0,312423.0,Unreliable
1589,2666,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,Asian or Pacific Islander,A-PI,Male,M,20.0,298889.0,6.7
1590,2667,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,White,2106-3,Female,F,178.0,532299.0,33.4
1591,2668,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Clara,6085.0,White,2106-3,Male,M,133.0,549707.0,24.2
1592,2669,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Cruz,6087.0,White,2106-3,Female,F,33.0,118660.0,27.8
1593,2670,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Santa Cruz,6087.0,White,2106-3,Male,M,28.0,118474.0,23.6
1594,2675,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Solano,6095.0,White,2106-3,Female,F,68.0,129084.0,52.7
1595,2676,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Solano,6095.0,White,2106-3,Male,M,63.0,131796.0,47.8
1596,2689,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Ventura,6111.0,White,2106-3,Female,F,137.0,359932.0,38.1
1597,2690,2010,"Other chronic lower respiratory diseases (J44,J47)",GR113-086,Ventura,6111.0,White,2106-3,Male,M,93.0,357841.0,26
1598,2695,2010,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,Asian or Pacific Islander,A-PI,Male,M,12.0,211159.0,Unreliable
1599,2696,2010,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,White,2106-3,Female,F,39.0,416083.0,9.4
1600,2697,2010,Pneumonitis due to solids and liquids (J69),GR113-088,Alameda,6001.0,White,2106-3,Male,M,42.0,417290.0,10.1
1601,2699,2010,Pneumonitis due to solids and liquids (J69),GR113-088,Contra Costa,6013.0,White,2106-3,Female,F,36.0,377905.0,9.5
1602,2700,2010,Pneumonitis due to solids and liquids (J69),GR113-088,Contra Costa,6013.0,White,2106-3,Male,M,43.0,369049.0,11.7
1603,2701,2010,Pneumonitis due to solids and liquids (J69),GR113-088,Fresno,6019.0,White,2106-3,Female,F,17.0,368224.0,Unreliable
